phase_psnr_mean,phase_psnr_std,phase_ssim_mean,phase_ssim_std,amp_ssim_mean,amp_ssim_std,amp_psnr_mean,amp_psnr_std,bs_ratio_mean,bs_ratio_std,complex_mse_mean,complex_mse_std,inference_time_ms_mean,inference_time_ms_std,model,num_samples,num_parameters
34.69291340725344,1.33963431771839,0.30382788480202666,0.029906975653491086,0.6128559465403945,0.3035294469889966,30.96031863223085,4.657767054442471,0.9881748569708678,0.23789716782081563,0.015826672846977148,0.005580417059545788,2.404881581183403,3.5692195697069073,ASM (dirty),496,0
34.692910041505485,1.339631764949146,0.30382770298466394,0.02990689410989021,0.6128559259328723,0.30352938503653554,30.9603146228197,4.657762955227532,0.9881744188887458,0.23789773770563455,0.015826681861653924,0.005580411694791378,59.04919389755495,4.453186180952059,GS (50 iter),496,0
34.69290964190951,1.339631402059361,0.3038276827091098,0.029906888105563686,0.6128558812307288,0.303529300494003,30.960311625879843,4.657759719799519,0.9881739969695768,0.23789836938400988,0.015826683211696124,0.0055804105897647735,95.84012819874671,15.948031694513931,GS (100 iter),496,0
53.90794496285096,4.593086688935763,0.9915696242119434,0.013354073872656443,0.9917188965750768,0.011872080036832211,46.43412252809987,3.9346825200081237,0.10296107845516095,0.123156348787014,0.0006080683851502228,0.003344659880531981,23.144758997424955,4.471067216575319,U-Net,496,31039042
41.06480222328441,10.158376047784698,0.7528990668596586,0.2345653729683372,0.4743383774795611,0.3745111247662704,29.28545322661924,8.802886974838673,0.6927146258794011,0.4250358981531972,0.022174314843200153,0.021538193647595634,10.869620788481928,5.369169228483378,ResNet-U-Net,496,15559842
41.864738755544,5.588149991047637,0.8653524935514525,0.09991891893849404,0.6130180169558439,0.30558121994879595,31.62895015884437,5.241007549202251,0.7732095565466631,0.30213449498242817,0.00667791647051232,0.005641631840412603,8.525696012281603,3.587917633361606,HRNet,496,3058002
46.54737266432045,1.3688093134507484,0.986211454071373,0.0029529207616555302,0.9625232411378998,0.0025379977667314094,41.985042110527566,0.6813969263994809,0.18372833389308182,0.038483001043303836,0.0009681812991344017,0.000266676861375013,13.679537080949352,6.798885613967336,HoloPASWIN (ours),496,30883820
